age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,deposit,binary_deposit,binary_default,binary_housing,binary_loan,balance_status,age_group
36,self-employed,married,secondary,no,1245,yes,no,6,24.48,9,0,yes,1,0,1,0,high,30
41,self-employed,married,primary,no,340,no,no,6,0.62,3,0,no,0,0,0,0,medium,40
58,other,single,secondary,no,311,no,no,6,4.13,2,0,no,0,0,0,0,medium,50
40,entrepreneur,married,tertiary,no,1953,yes,no,6,1.87,5,0,no,0,0,1,0,very high,40
52,housemaid,married,primary,no,0,no,no,6,3.92,3,0,no,0,0,0,0,negative,50
60,management,married,primary,no,295,no,no,6,2.1,4,0,no,0,0,0,0,medium,60
39,admin,divorced,secondary,no,2610,no,no,6,1.12,5,0,no,0,0,0,0,very high,30
53,retired,married,primary,no,17,no,yes,6,1.73,2,0,no,0,0,0,1,low,50
35,blue-collar,single,secondary,no,1017,no,no,6,0.88,2,0,no,0,0,0,0,high,30
36,technician,married,secondary,no,5521,no,no,6,1.02,1,0,no,0,0,0,0,very high,30
40,admin,married,secondary,no,3234,no,no,6,1.37,1,0,no,0,0,0,0,very high,40
42,management,divorced,tertiary,no,0,no,no,6,1.02,1,0,no,0,0,0,0,negative,40
51,retired,divorced,tertiary,no,126,no,yes,6,2.53,1,0,no,0,0,0,1,low,50
32,admin,married,secondary,no,-1272,yes,no,6,10.1,5,0,no,0,0,1,0,negative,30
42,blue-collar,married,primary,no,480,yes,no,6,4.8,12,0,no,0,0,1,0,medium,40
59,blue-collar,married,secondary,no,0,no,no,6,2.25,1,0,no,0,0,0,0,negative,50
44,self-employed,married,tertiary,no,425,no,no,6,2.45,1,0,no,0,0,0,0,medium,40
35,services,married,secondary,no,193,no,yes,6,0.83,1,0,no,0,0,0,1,low,30
55,blue-collar,married,other,no,7561,no,no,6,11.42,3,0,yes,1,0,0,0,very high,50
35,admin,single,tertiary,no,-162,yes,yes,6,1.98,1,0,no,0,0,1,1,negative,30
40,admin,married,secondary,no,947,no,no,6,2.67,1,0,no,0,0,0,0,high,40
42,blue-collar,married,secondary,no,375,yes,no,6,1.65,5,0,no,0,0,1,0,medium,40
39,entrepreneur,married,secondary,yes,0,no,no,6,1.98,4,0,no,0,1,0,0,negative,30
37,housemaid,single,secondary,no,-178,yes,no,6,2.03,5,0,no,0,0,1,0,negative,30
28,blue-collar,married,secondary,no,822,yes,no,6,3.48,18,0,no,0,0,1,0,high,20
46,services,married,secondary,no,2215,no,no,6,3.7,2,0,no,0,0,0,0,very high,40
41,services,single,secondary,no,260,no,no,6,1.25,1,0,no,0,0,0,0,medium,40
35,technician,married,tertiary,no,7951,no,yes,6,1.72,1,0,no,0,0,0,1,very high,30
39,blue-collar,single,secondary,no,1170,no,no,6,6.38,1,0,no,0,0,0,0,high,30
34,blue-collar,married,secondary,no,291,yes,no,6,1.85,5,0,no,0,0,1,0,medium,30
48,management,married,tertiary,no,-1232,yes,no,6,3.05,1,0,no,0,0,1,0,negative,40
37,self-employed,married,secondary,no,215,yes,no,6,1.02,1,0,no,0,0,1,0,low,30
52,other,married,primary,no,547,no,no,6,0.55,2,0,no,0,0,0,0,medium,50
37,blue-collar,married,secondary,no,3574,yes,no,6,1.95,1,0,no,0,0,1,0,very high,30
38,technician,single,secondary,no,0,yes,no,6,1.07,1,0,no,0,0,1,0,negative,30
36,student,married,primary,no,3503,no,no,6,0.52,1,0,no,0,0,0,0,very high,30
39,management,married,tertiary,no,575,no,no,6,1.82,1,0,no,0,0,0,0,medium,30
41,technician,married,secondary,no,1297,no,no,6,1.37,1,0,no,0,0,0,0,high,40
50,management,married,tertiary,no,0,yes,no,6,4.05,7,0,no,0,0,1,0,negative,50
36,services,divorced,secondary,no,115,no,no,6,3.35,1,0,no,0,0,0,0,low,30
54,admin,divorced,primary,no,0,no,no,6,2.12,1,0,no,0,0,0,0,negative,50
38,admin,married,secondary,no,4874,no,no,6,21.52,3,0,no,0,0,0,0,very high,30
38,technician,married,secondary,no,4741,yes,no,6,3.68,10,0,no,0,0,1,0,very high,30
53,retired,divorced,primary,no,2997,no,no,6,2.7,1,0,no,0,0,0,0,very high,50
47,unemployed,married,secondary,no,2024,no,no,6,2.82,1,0,no,0,0,0,0,very high,40
56,technician,married,secondary,no,992,no,no,6,2.05,1,0,no,0,0,0,0,high,50
40,blue-collar,married,primary,no,676,no,no,6,1.23,1,0,no,0,0,0,0,high,40
57,technician,married,secondary,no,93,no,no,6,1.37,2,0,no,0,0,0,0,low,50
45,unemployed,married,secondary,no,1603,no,no,6,2.73,2,0,no,0,0,0,0,high,40
51,retired,married,primary,no,610,no,no,6,1.43,2,0,no,0,0,0,0,medium,50
45,services,married,primary,no,60,no,no,6,5.82,2,0,no,0,0,0,0,low,40
42,technician,married,secondary,no,6250,no,no,6,1.78,3,0,no,0,0,0,0,very high,40
42,management,married,primary,no,4362,no,no,6,3.97,1,0,no,0,0,0,0,very high,40
59,housemaid,married,secondary,no,345,no,no,6,0.63,1,0,no,0,0,0,0,medium,50
43,services,married,secondary,no,861,yes,no,6,1.3,1,0,no,0,0,1,0,high,40
57,services,married,secondary,no,1166,no,no,6,1.77,1,0,no,0,0,0,0,high,50
53,other,married,secondary,no,16,no,no,6,1.67,1,0,no,0,0,0,0,low,50
36,blue-collar,married,other,no,3783,no,no,6,1.88,1,0,no,0,0,0,0,very high,30
46,blue-collar,married,primary,no,1666,yes,no,6,1.57,13,0,no,0,0,1,0,high,40
47,retired,married,secondary,no,2383,no,no,6,8.82,1,0,no,0,0,0,0,very high,40
44,entrepreneur,married,tertiary,no,31,no,no,6,7.78,1,0,no,0,0,0,0,low,40
45,technician,married,tertiary,no,1780,no,no,6,7.73,1,0,no,0,0,0,0,very high,40
44,blue-collar,married,primary,no,2135,no,no,6,1.02,1,0,no,0,0,0,0,very high,40
37,blue-collar,married,primary,no,351,no,no,6,1.8,1,0,no,0,0,0,0,medium,30
59,housemaid,married,primary,no,0,no,no,6,5.53,1,0,no,0,0,0,0,negative,50
58,housemaid,married,tertiary,no,1280,no,yes,6,1.87,1,0,no,0,0,0,1,high,50
48,management,married,primary,no,1744,no,no,6,3.02,1,0,no,0,0,0,0,very high,40
42,management,married,primary,no,0,no,no,6,1.8,1,0,no,0,0,0,0,negative,40
58,housemaid,married,primary,no,2348,no,no,6,3.77,1,0,no,0,0,0,0,very high,50
37,unemployed,single,primary,no,1241,no,no,6,1.0,2,0,no,0,0,0,0,high,30
35,technician,married,tertiary,no,2518,no,no,6,6.67,1,0,no,0,0,0,0,very high,30
44,admin,married,secondary,no,1497,no,no,6,1.0,1,0,no,0,0,0,0,high,40
35,management,married,tertiary,no,2308,no,yes,6,9.0,1,0,no,0,0,0,1,very high,30
58,housemaid,married,primary,no,258,no,no,6,2.9,1,0,no,0,0,0,0,low,50
41,admin,married,secondary,no,176,no,no,6,3.27,1,0,no,0,0,0,0,low,40
47,management,married,other,no,150,no,no,6,0.87,1,0,no,0,0,0,0,low,40
35,self-employed,married,secondary,no,-3,no,no,6,7.3,5,0,no,0,0,0,0,negative,30
46,housemaid,married,primary,no,39,no,no,6,1.23,2,0,no,0,0,0,0,low,40
58,management,divorced,tertiary,no,5,yes,no,6,6.87,1,0,no,0,0,1,0,low,50
34,housemaid,married,tertiary,no,5011,yes,no,6,5.18,2,0,no,0,0,1,0,very high,30
45,retired,divorced,primary,no,261,no,no,6,2.05,1,0,no,0,0,0,0,medium,40
49,management,divorced,primary,no,49,no,no,6,3.87,1,0,no,0,0,0,0,low,40
37,blue-collar,single,primary,no,7027,no,no,6,1.08,1,0,no,0,0,0,0,very high,30
51,self-employed,married,tertiary,no,150,no,no,6,2.43,1,0,no,0,0,0,0,low,50
59,retired,married,other,no,1491,no,no,6,2.62,2,0,no,0,0,0,0,high,50
51,services,married,secondary,no,-467,no,no,6,3.6,5,0,no,0,0,0,0,negative,50
46,housemaid,divorced,secondary,no,154,no,no,6,1.32,1,0,no,0,0,0,0,low,40
25,services,married,secondary,no,77,yes,no,6,3.67,4,0,no,0,0,1,0,low,20
38,services,married,secondary,no,1005,yes,yes,6,2.53,2,0,no,0,0,1,1,high,30
39,blue-collar,single,primary,no,1530,yes,no,6,2.33,1,0,no,0,0,1,0,high,30
37,admin,married,secondary,yes,0,no,no,6,1.48,1,0,no,0,1,0,0,negative,30
45,blue-collar,single,primary,no,4289,yes,no,6,6.67,1,0,no,0,0,1,0,very high,40
40,blue-collar,single,primary,no,397,no,no,6,2.72,1,0,no,0,0,0,0,medium,40
39,management,married,tertiary,no,2810,no,no,6,1.28,1,0,no,0,0,0,0,very high,30
40,services,married,secondary,no,37,no,no,6,5.93,5,0,no,0,0,0,0,low,40
54,housemaid,divorced,primary,no,215,no,yes,6,1.95,2,0,no,0,0,0,1,low,50
35,admin,married,secondary,no,5768,yes,yes,6,2.42,1,0,no,0,0,1,1,very high,30
49,management,divorced,secondary,no,-46,yes,no,6,17.58,10,0,yes,1,0,1,0,negative,40
41,management,married,secondary,no,5585,no,no,6,12.87,1,0,no,0,0,0,0,very high,40
56,technician,single,tertiary,no,917,no,no,6,5.1,1,0,no,0,0,0,0,high,50
39,management,married,primary,no,1873,no,no,6,2.68,2,0,no,0,0,0,0,very high,30
37,blue-collar,married,primary,no,178,yes,yes,6,1.2,1,0,no,0,0,1,1,low,30
52,housemaid,divorced,primary,no,3899,no,no,6,0.82,1,0,no,0,0,0,0,very high,50
36,technician,married,secondary,no,300,no,no,6,4.78,1,0,no,0,0,0,0,medium,30
56,admin,married,secondary,no,2146,no,yes,6,9.9,1,0,no,0,0,0,1,very high,50
58,entrepreneur,married,tertiary,no,2920,yes,no,6,2.27,1,0,no,0,0,1,0,very high,50
38,technician,married,secondary,no,994,no,no,6,1.98,1,0,no,0,0,0,0,high,30
53,management,divorced,primary,no,443,no,no,6,7.03,1,0,no,0,0,0,0,medium,50
44,management,married,tertiary,no,2876,no,no,6,2.08,1,0,no,0,0,0,0,very high,40
53,retired,single,primary,no,0,no,no,6,1.9,1,0,no,0,0,0,0,negative,50
54,management,married,tertiary,yes,153,no,no,6,1.65,3,0,no,0,1,0,0,low,50
30,management,single,tertiary,no,156,yes,no,6,2.9,9,0,no,0,0,1,0,low,30
47,blue-collar,married,primary,no,214,yes,yes,6,2.8,1,0,no,0,0,1,1,low,40
39,housemaid,married,secondary,no,633,no,no,6,3.88,1,0,no,0,0,0,0,medium,30
41,housemaid,married,primary,no,884,no,no,6,5.37,1,0,no,0,0,0,0,high,40
58,retired,married,secondary,no,630,no,no,6,7.38,2,0,no,0,0,0,0,medium,50
39,unemployed,married,primary,no,7372,no,no,6,1.27,1,0,no,0,0,0,0,very high,30
36,management,divorced,tertiary,no,7821,no,no,6,3.62,1,0,no,0,0,0,0,very high,30
57,housemaid,married,primary,no,0,no,no,6,4.28,2,0,no,0,0,0,0,negative,50
50,services,married,secondary,no,1595,no,no,6,14.7,1,0,yes,1,0,0,0,high,50
47,management,married,other,no,1046,no,no,6,1.38,1,0,no,0,0,0,0,high,40
38,blue-collar,married,secondary,no,0,yes,no,6,4.23,1,0,no,0,0,1,0,negative,30
50,housemaid,married,secondary,no,1484,no,no,6,3.55,1,0,no,0,0,0,0,high,50
57,unemployed,married,primary,no,0,no,no,6,9.0,1,0,no,0,0,0,0,negative,50
56,blue-collar,married,primary,no,547,no,no,6,1.4,1,0,no,0,0,0,0,medium,50
38,management,single,secondary,no,53,no,no,6,4.67,1,0,no,0,0,0,0,low,30
57,blue-collar,married,primary,no,179,no,no,6,3.83,3,0,no,0,0,0,0,low,50
53,technician,divorced,secondary,yes,-896,no,yes,6,7.53,1,0,no,0,1,0,1,negative,50
38,blue-collar,married,primary,no,2569,no,no,6,2.87,1,0,no,0,0,0,0,very high,30
50,retired,single,primary,no,208,no,no,6,0.85,1,0,no,0,0,0,0,low,50
49,retired,single,primary,no,505,no,no,6,0.58,1,0,no,0,0,0,0,medium,40
39,blue-collar,married,secondary,no,5201,no,no,6,5.28,1,0,no,0,0,0,0,very high,30
49,services,married,secondary,no,3169,no,no,6,10.43,1,0,no,0,0,0,0,very high,40
31,management,single,tertiary,no,499,yes,no,6,2.03,2,0,no,0,0,1,0,medium,30
48,management,divorced,secondary,no,635,no,no,6,3.93,2,0,no,0,0,0,0,medium,40
47,technician,married,tertiary,no,4568,no,no,6,1.67,1,0,no,0,0,0,0,very high,40
56,management,married,secondary,no,819,no,no,6,0.92,1,0,no,0,0,0,0,high,50
39,blue-collar,divorced,secondary,no,2601,no,no,6,1.17,1,0,no,0,0,0,0,very high,30
39,self-employed,married,secondary,no,235,no,no,6,3.62,1,0,no,0,0,0,0,low,30
38,blue-collar,single,other,no,840,no,no,6,2.93,6,0,no,0,0,0,0,high,30
45,housemaid,married,primary,no,1100,no,no,6,5.52,6,0,no,0,0,0,0,high,40
43,management,single,tertiary,no,1046,no,no,6,15.02,1,0,yes,1,0,0,0,high,40
47,technician,single,secondary,no,361,no,no,6,2.05,2,0,no,0,0,0,0,medium,40
59,retired,married,secondary,no,1173,no,no,6,1.28,2,0,no,0,0,0,0,high,50
60,management,married,other,no,2508,no,no,6,1.52,1,0,no,0,0,0,0,very high,60
45,retired,single,tertiary,no,212,no,no,6,1.05,1,0,no,0,0,0,0,low,40
39,blue-collar,married,primary,no,0,no,no,6,2.88,1,0,no,0,0,0,0,negative,30
36,services,married,primary,no,179,no,no,6,6.85,1,0,no,0,0,0,0,low,30
57,technician,divorced,secondary,no,164,no,no,6,2.32,2,0,no,0,0,0,0,low,50
43,technician,single,secondary,no,1462,no,no,6,1.25,2,0,no,0,0,0,0,high,40
49,blue-collar,married,primary,no,902,no,no,6,3.5,2,0,no,0,0,0,0,high,40
58,self-employed,divorced,tertiary,no,1382,no,no,6,11.67,1,0,yes,1,0,0,0,high,50
59,retired,divorced,tertiary,no,1197,yes,no,6,5.48,4,0,no,0,0,1,0,high,50
45,technician,married,primary,no,-322,no,no,6,3.75,2,0,no,0,0,0,0,negative,40
54,entrepreneur,married,secondary,no,0,no,no,6,1.6,1,0,no,0,0,0,0,negative,50
60,housemaid,divorced,primary,no,1190,no,no,6,2.77,1,0,no,0,0,0,0,high,60
38,technician,married,secondary,no,6975,no,no,6,3.1,3,0,no,0,0,0,0,very high,30
45,blue-collar,married,secondary,no,2152,no,no,6,1.53,1,0,no,0,0,0,0,very high,40
51,admin,married,other,no,3558,yes,no,6,1.33,3,0,no,0,0,1,0,very high,50
55,technician,single,other,no,776,no,no,6,1.12,1,0,no,0,0,0,0,high,50
53,management,married,primary,no,2096,no,no,6,1.73,1,0,no,0,0,0,0,very high,50
50,technician,married,tertiary,no,3117,no,no,6,2.9,1,0,no,0,0,0,0,very high,50
38,blue-collar,married,secondary,no,2423,yes,no,6,0.62,1,0,no,0,0,1,0,very high,30
57,blue-collar,married,secondary,no,5553,no,yes,6,9.82,1,0,no,0,0,0,1,very high,50
58,housemaid,married,primary,no,422,no,no,6,3.05,1,0,no,0,0,0,0,medium,50
53,blue-collar,married,secondary,no,1626,no,no,6,2.52,1,0,no,0,0,0,0,high,50
46,housemaid,married,primary,no,103,no,no,6,3.1,1,0,no,0,0,0,0,low,40
36,technician,married,secondary,no,26,no,no,6,1.22,1,0,no,0,0,0,0,low,30
48,services,married,secondary,no,533,no,no,6,1.05,1,0,no,0,0,0,0,medium,40
35,management,married,tertiary,no,1012,no,no,6,1.75,1,0,no,0,0,0,0,high,30
59,blue-collar,divorced,primary,no,1320,no,no,6,8.7,1,0,no,0,0,0,0,high,50
45,services,married,secondary,no,-1036,yes,no,6,1.08,17,0,no,0,0,1,0,negative,40
36,entrepreneur,married,other,no,60,no,no,6,9.28,2,0,no,0,0,0,0,low,30
51,technician,married,tertiary,no,1057,no,no,6,2.48,2,0,no,0,0,0,0,high,50
52,housemaid,married,secondary,no,3034,no,no,6,3.43,2,0,no,0,0,0,0,very high,50
36,blue-collar,single,other,no,2054,no,no,6,6.3,1,0,no,0,0,0,0,very high,30
38,management,married,secondary,no,-104,yes,no,6,1.67,7,0,no,0,0,1,0,negative,30
42,technician,married,secondary,no,0,no,no,6,1.35,1,0,no,0,0,0,0,negative,40
55,management,married,primary,no,229,no,yes,6,2.92,3,0,no,0,0,0,1,low,50
38,management,married,secondary,no,-323,yes,no,6,4.17,1,0,no,0,0,1,0,negative,30
49,management,married,secondary,no,0,no,no,6,2.6,2,0,no,0,0,0,0,negative,40
37,blue-collar,married,primary,no,1021,no,no,6,2.88,1,0,no,0,0,0,0,high,30
47,blue-collar,married,secondary,no,-423,no,no,6,2.12,2,0,no,0,0,0,0,negative,40
38,technician,single,tertiary,no,1619,no,no,6,5.4,1,0,no,0,0,0,0,high,30
37,blue-collar,single,primary,no,5473,no,yes,6,3.3,2,0,no,0,0,0,1,very high,30
57,housemaid,married,primary,no,473,no,no,6,1.45,1,0,no,0,0,0,0,medium,50
60,management,married,primary,no,4895,no,no,6,5.22,1,0,no,0,0,0,0,very high,60
53,blue-collar,divorced,primary,no,4222,no,no,6,1.87,1,0,no,0,0,0,0,very high,50
46,housemaid,married,primary,no,75,no,no,6,5.03,1,0,no,0,0,0,0,low,40
36,management,married,tertiary,no,669,no,no,6,1.52,1,0,no,0,0,0,0,high,30
56,services,divorced,secondary,no,450,no,no,6,0.78,1,0,no,0,0,0,0,medium,50
52,management,divorced,secondary,no,944,no,yes,6,1.98,1,0,no,0,0,0,1,high,50
50,entrepreneur,married,tertiary,no,861,no,no,6,1.95,1,0,no,0,0,0,0,high,50
44,management,married,tertiary,no,349,no,no,6,0.97,1,0,no,0,0,0,0,medium,40
37,entrepreneur,married,other,no,1134,yes,no,6,2.37,3,0,no,0,0,1,0,high,30
45,blue-collar,married,primary,no,665,no,no,6,3.05,2,0,no,0,0,0,0,high,40
42,housemaid,divorced,secondary,no,314,no,no,6,4.15,2,0,no,0,0,0,0,medium,40
35,admin,married,secondary,no,1035,yes,yes,6,4.57,2,0,no,0,0,1,1,high,30
52,admin,married,secondary,no,1004,yes,no,6,2.4,1,0,no,0,0,1,0,high,50
47,admin,married,secondary,no,533,no,yes,6,2.13,1,0,no,0,0,0,1,medium,40
38,technician,married,primary,no,217,yes,no,6,8.18,6,0,yes,1,0,1,0,low,30
45,blue-collar,married,primary,no,900,yes,no,6,3.55,1,0,no,0,0,1,0,high,40
58,management,married,secondary,no,835,no,no,6,2.73,1,0,no,0,0,0,0,high,50
45,admin,married,secondary,no,967,no,no,6,1.05,1,0,no,0,0,0,0,high,40
52,retired,married,secondary,no,603,no,yes,6,1.32,1,0,no,0,0,0,1,medium,50
36,blue-collar,single,secondary,no,284,no,no,6,1.9,1,0,no,0,0,0,0,medium,30
37,other,married,other,no,1699,no,no,6,1.05,1,0,no,0,0,0,0,very high,30
57,housemaid,divorced,primary,no,0,no,no,6,1.62,1,0,no,0,0,0,0,negative,50
45,housemaid,married,tertiary,no,0,no,no,6,1.67,1,0,no,0,0,0,0,negative,40
47,admin,divorced,secondary,no,-364,yes,yes,6,4.0,2,0,no,0,0,1,1,negative,40
40,technician,married,tertiary,no,2946,no,no,6,1.3,2,0,no,0,0,0,0,very high,40
48,blue-collar,divorced,primary,no,183,no,no,6,15.67,1,0,yes,1,0,0,0,low,40
39,housemaid,married,primary,no,267,no,no,6,19.18,5,0,no,0,0,0,0,medium,30
52,retired,married,primary,no,537,no,no,6,1.42,1,0,no,0,0,0,0,medium,50
52,housemaid,married,primary,no,5137,no,no,6,3.32,1,0,no,0,0,0,0,very high,50
37,admin,married,secondary,no,1093,no,no,6,2.67,1,0,no,0,0,0,0,high,30
51,blue-collar,married,primary,no,0,no,no,6,2.77,2,0,no,0,0,0,0,negative,50
55,management,married,secondary,no,190,no,no,6,4.52,2,0,no,0,0,0,0,low,50
40,unemployed,married,primary,no,400,no,no,6,5.28,1,0,no,0,0,0,0,medium,40
44,services,divorced,secondary,no,20,no,no,6,1.63,1,0,no,0,0,0,0,low,40
52,unemployed,married,secondary,no,-9,no,no,6,2.05,1,0,no,0,0,0,0,negative,50
37,admin,married,secondary,no,439,no,no,6,5.35,1,0,no,0,0,0,0,medium,30
57,blue-collar,married,primary,no,0,no,no,6,1.22,2,0,no,0,0,0,0,negative,50
35,services,divorced,secondary,no,305,no,no,6,5.45,2,0,no,0,0,0,0,medium,30
36,management,married,tertiary,no,2823,no,no,6,6.85,2,0,no,0,0,0,0,very high,30
36,blue-collar,married,secondary,no,561,yes,no,6,3.3,2,0,no,0,0,1,0,medium,30
41,technician,single,tertiary,no,1104,no,no,6,5.87,1,0,no,0,0,0,0,high,40
60,retired,married,tertiary,no,2261,no,no,6,4.08,1,0,no,0,0,0,0,very high,60
55,housemaid,married,primary,no,2603,no,no,6,9.32,1,0,no,0,0,0,0,very high,50
44,management,single,secondary,no,1012,no,no,6,7.33,1,0,no,0,0,0,0,high,40
42,management,single,tertiary,no,1206,no,no,6,2.27,4,0,no,0,0,0,0,high,40
38,housemaid,divorced,primary,no,359,no,no,6,4.03,4,0,no,0,0,0,0,medium,30
35,services,married,secondary,no,8412,no,no,6,7.98,4,0,no,0,0,0,0,very high,30
54,management,married,tertiary,no,2226,yes,no,6,8.57,3,0,no,0,0,1,0,very high,50
56,management,married,primary,no,1172,no,no,6,1.52,3,0,no,0,0,0,0,high,50
40,services,married,other,no,88,yes,no,6,1.3,2,0,no,0,0,1,0,low,40
42,admin,married,secondary,no,1030,no,no,6,2.47,3,0,no,0,0,0,0,high,40
57,unemployed,married,primary,no,7880,no,no,6,5.3,2,0,no,0,0,0,0,very high,50
47,services,single,secondary,no,3644,no,no,6,1.38,2,0,no,0,0,0,0,very high,40
45,admin,single,secondary,no,276,no,yes,6,5.77,2,0,no,0,0,0,1,medium,40
57,entrepreneur,married,primary,no,1153,yes,yes,6,3.97,6,0,no,0,0,1,1,high,50
41,unemployed,married,tertiary,no,1666,no,no,6,4.85,3,0,no,0,0,0,0,high,40
43,services,divorced,secondary,no,5571,no,no,6,2.48,1,0,no,0,0,0,0,very high,40
60,blue-collar,married,primary,no,4903,no,yes,6,4.83,1,0,no,0,0,0,1,very high,60
37,blue-collar,married,primary,no,4997,no,no,6,2.87,2,0,no,0,0,0,0,very high,30
56,services,married,secondary,no,4309,yes,no,6,7.75,6,0,no,0,0,1,0,very high,50
57,housemaid,married,primary,no,3570,no,no,6,3.88,2,0,no,0,0,0,0,very high,50
40,entrepreneur,married,tertiary,no,3571,no,no,6,3.7,3,0,no,0,0,0,0,very high,40
39,management,single,tertiary,no,3281,no,no,6,1.5,4,0,no,0,0,0,0,very high,30
37,services,married,secondary,no,718,no,yes,6,3.58,3,0,no,0,0,0,1,high,30
41,technician,married,secondary,no,90,no,no,6,2.85,2,0,no,0,0,0,0,low,40
49,housemaid,married,secondary,no,81,no,yes,6,8.22,2,0,no,0,0,0,1,low,40
57,management,married,primary,no,595,no,no,6,3.13,2,0,no,0,0,0,0,medium,50
48,technician,married,secondary,no,5,no,no,6,1.08,6,0,no,0,0,0,0,low,40
41,services,married,primary,no,510,no,no,6,5.27,2,0,no,0,0,0,0,medium,40
59,management,married,secondary,no,1321,no,no,6,64.68,3,0,yes,1,0,0,0,high,50
36,admin,single,tertiary,no,3819,no,no,6,6.63,2,0,no,0,0,0,0,very high,30
47,management,married,primary,no,835,no,no,6,2.28,2,0,no,0,0,0,0,high,40
56,blue-collar,divorced,primary,no,3021,no,no,6,6.98,2,0,no,0,0,0,0,very high,50
41,admin,married,secondary,no,0,yes,no,6,1.08,3,0,no,0,0,1,0,negative,40
43,blue-collar,married,primary,no,547,no,yes,6,1.6,6,0,no,0,0,0,1,medium,40
37,admin,married,primary,no,3913,yes,no,6,1.27,2,0,no,0,0,1,0,very high,30
37,technician,single,secondary,yes,375,no,no,6,3.72,2,0,no,0,1,0,0,medium,30
52,blue-collar,married,primary,no,2,no,no,6,1.17,3,0,no,0,0,0,0,low,50
39,management,divorced,tertiary,no,3261,yes,no,6,2.5,17,0,no,0,0,1,0,very high,30
51,admin,divorced,secondary,no,2717,no,no,6,9.32,2,0,no,0,0,0,0,very high,50
38,technician,divorced,tertiary,no,1805,no,no,6,15.87,2,0,yes,1,0,0,0,very high,30
35,admin,married,secondary,no,-521,no,yes,6,1.18,2,0,no,0,0,0,1,negative,30
48,management,married,other,no,598,no,no,6,2.53,2,0,no,0,0,0,0,medium,40
58,blue-collar,married,secondary,no,25,no,no,6,8.1,3,0,yes,1,0,0,0,low,50
51,management,married,secondary,no,0,no,no,6,3.73,3,0,no,0,0,0,0,negative,50
45,technician,married,secondary,no,546,yes,yes,6,2.53,4,0,no,0,0,1,1,medium,40
35,blue-collar,married,secondary,no,4,no,no,6,2.17,2,0,no,0,0,0,0,low,30
49,management,married,secondary,no,321,no,no,6,2.25,3,0,no,0,0,0,0,medium,40
50,blue-collar,married,primary,no,0,no,no,6,3.32,4,0,no,0,0,0,0,negative,50
37,self-employed,divorced,secondary,no,3467,no,no,6,3.08,2,0,no,0,0,0,0,very high,30
37,services,married,secondary,no,651,no,no,6,3.67,2,0,no,0,0,0,0,medium,30
34,entrepreneur,married,tertiary,no,4343,no,no,6,1.42,4,0,no,0,0,0,0,very high,30
56,blue-collar,married,primary,no,197,no,no,6,4.3,2,0,no,0,0,0,0,low,50
39,housemaid,divorced,secondary,no,7783,no,no,6,1.8,2,0,no,0,0,0,0,very high,30
59,housemaid,married,primary,no,5501,no,no,6,2.87,4,0,no,0,0,0,0,very high,50
36,services,married,secondary,no,136,no,no,6,4.07,3,0,no,0,0,0,0,low,30
